op name, kernel name, queue duration (ms), submit duration (ms), exec duration (ms), global size, local size, output size
q_pe-21,kernel_rope_norm_f32,0.049000,1.439200,0.003200,1024x2x1,64x1x1,64x16x2x1
Qcur-21,kernel_concat_f32,0.033000,1.442900,0.003100,1024x2x1,64x1x1,192x16x2x1
kv_cmpr_pe-21,kernel_transpose_32_16,0.149200,1.314800,0.005300,512x2x0,1x16x0,576x2x1x1
kv_cmpr_pe-21,kernel_gemm_noshuffle_q4_0_f32,0.119200,1.320600,0.323600,1x144x1,1x128x1,576x2x1x1
kv_cmpr-21,kernel_rms_norm_mul,0.101200,1.644700,0.003800,1024x1x1,512x1x1,512x2x1x1
kv-21,kernel_transpose_32_16,0.087200,1.649000,0.002700,128x2x0,1x16x0,4096x2x1x1
kv-21,kernel_gemm_noshuffle_q4_0_f32,0.079200,1.652200,0.086200,1x1024x1,1x128x1,4096x2x1x1
Vcur_cont-21,kernel_cpy_f32_f32,0.061200,1.739000,0.003100,1024x2x1,64x1x1,128x16x2x1
k_pe-21,kernel_rope_norm_f32,0.042200,1.742700,0.002400,64x2x1,64x1x1,64x1x2x1
node_1338,kernel_repeat_f32,0.029200,1.745600,0.002500,1024x2x1,64x1x1,64x16x2x1
Kcur-21,kernel_concat_f32,0.209200,1.556400,0.002800,1024x2x1,64x1x1,192x16x2x1
cache_k_l21 (view),kernel_set_rows_f16_i64,0.171200,1.559700,0.004300,2048x1x1,1024x1x1,3072x4096x1x1
cache_v_l21 (view),kernel_set_rows_f16_i64,0.158200,1.564500,0.003200,2048x1x1,1024x1x1,2048x4096x1x1
node_1350,flash_attn_blk_f16,0.103200,1.568200,0.005200,16x1x1,0x0x0,128x16x2x1
node_1350,flash_attn_f32_f16,0.075200,1.573900,0.111900,16x16x0,16x1x0,128x16x2x1
node_1352,kernel_transpose_32_16,0.056200,1.686400,0.004800,512x2x0,1x16x0,2048x2x1x1
node_1352,kernel_gemm_noshuffle_q4_0_f32,0.048200,1.691800,0.332200,1x512x1,1x128x1,2048x2x1x1
ffn_inp-21,kernel_add,0.027200,2.024500,0.013000,128x1x1,64x1x1,2048x2x1x1
ffn_norm-21,kernel_rms_norm_mul,0.089600,1.964000,0.005700,2048x1x1,1024x1x1,2048x2x1x1
ffn_moe_logits-21,kernel_mul_mm_f32_f32_l4_lm,0.059600,1.970300,0.464800,128x1x1,128x1x1,64x2x1x1
ffn_moe_probs-21,kernel_soft_max_4,0.042600,2.435700,0.003800,128x1x1,64x1x1,64x2x1x1
ffn_moe_argsort-21,kernel_argsort_f32_i32,0.028600,2.440000,0.012100,64x2x1,64x1x1,64x2x1x1
ffn_moe_weights-21,kernel_get_rows_f32,0.015600,2.452700,0.002700,6x2x1,1x1x1,1x6x2x1
ffn_moe_out-21,kernel_moe_combine_f32,0.116200,0.071400,0.004100,512x2x0,64x1x0,2048x2x1x1
ffn_gate-21,kernel_transpose_32_16,0.083200,0.076000,0.005200,512x2x0,1x16x0,2816x2x1x1
ffn_gate-21,kernel_gemm_noshuffle_q4_0_f32,0.074200,0.081700,0.339200,1x704x1,1x128x1,2816x2x1x1
ffn_up-21,kernel_transpose_32_16,0.061200,0.421500,0.004800,512x2x0,1x16x0,2816x2x1x1
ffn_up-21,kernel_gemm_noshuffle_q4_0_f32,0.056200,0.426800,0.331600,1x704x1,1x128x1,2816x2x1x1
ffn_swiglu-21,kernel_swiglu,0.046200,0.758900,0.004300,1024x1x1,512x1x1,2816x2x1x1
ffn_shexp-21,kernel_transpose_32_16,0.036200,0.763800,0.006300,704x2x0,1x16x0,2048x2x1x1
ffn_shexp-21,kernel_gemm_noshuffle_q4_0_f32,0.160400,0.645500,0.458700,1x512x1,1x128x1,2048x2x1x1
ffn_out-21,kernel_add,0.094400,1.104700,0.013500,128x1x1,64x1x1,2048x2x1x1
l_out-21,kernel_add,0.080400,1.118800,0.013400,128x1x1,64x1x1,2048x2x1x1
attn_norm-22,kernel_rms_norm_mul,0.067400,1.132800,0.005500,2048x1x1,1024x1x1,2048x2x1x1
q-22,kernel_transpose_32_16,0.058400,1.138900,0.004700,512x2x0,1x16x0,3072x2x1x1
q-22,kernel_gemm_noshuffle_q4_0_f32,0.051400,1.144200,0.331300,1x768x1,1x128x1,3072x2x1x1
q_pe-22,kernel_rope_norm_f32,0.035400,1.476000,0.003100,1024x2x1,64x1x1,64x16x2x1
Qcur-22,kernel_concat_f32,0.022400,1.479600,0.003300,1024x2x1,64x1x1,192x16x2x1
kv_cmpr_pe-22,kernel_transpose_32_16,0.112400,1.386800,0.005100,512x2x0,1x16x0,576x2x1x1
kv_cmpr_pe-22,kernel_gemm_noshuffle_q4_0_f32,0.088400,1.392500,0.323500,1x144x1,1x128x1,576x2x1x1
kv_cmpr-22,kernel_rms_norm_mul,0.076400,1.716500,0.004000,1024x1x1,512x1x1,512x2x1x1
kv-22,kernel_transpose_32_16,0.065400,1.721000,0.002800,128x2x0,1x16x0,4096x2x1x1
kv-22,kernel_gemm_noshuffle_q4_0_f32,0.060400,1.724300,0.086200,1x1024x1,1x128x1,4096x2x1x1
Vcur_cont-22,kernel_cpy_f32_f32,0.047400,1.811100,0.003000,1024x2x1,64x1x1,128x16x2x1
k_pe-22,kernel_rope_norm_f32,0.033400,1.814600,0.002500,64x2x1,64x1x1,64x1x2x1
node_1402,kernel_repeat_f32,0.023400,1.817600,0.002400,1024x2x1,64x1x1,64x16x2x1
Kcur-22,kernel_concat_f32,0.164400,1.672500,0.002900,1024x2x1,64x1x1,192x16x2x1
cache_k_l22 (view),kernel_set_rows_f16_i64,0.134400,1.675900,0.004100,2048x1x1,1024x1x1,3072x4096x1x1
cache_v_l22 (view),kernel_set_rows_f16_i64,0.122400,1.680600,0.003300,2048x1x1,1024x1x1,2048x4096x1x1
node_1414,flash_attn_blk_f16,0.077400,1.684400,0.005100,16x1x1,0x0x0,128x16x2x1
node_1414,flash_attn_f32_f16,0.056400,1.690100,0.110400,16x16x0,16x1x0,128x16x2x1
node_1416,kernel_transpose_32_16,0.044400,1.801000,0.004900,512x2x0,1x16x0,2048x2x1x1
node_1416,kernel_gemm_noshuffle_q4_0_f32,0.037400,1.806500,0.334600,1x512x1,1x128x1,2048x2x1x1
ffn_inp-22,kernel_add,0.024400,2.141700,0.012900,128x1x1,64x1x1,2048x2x1x1
ffn_norm-22,kernel_rms_norm_mul,0.077600,2.095100,0.005700,2048x1x1,1024x1x1,2048x2x1x1
ffn_moe_logits-22,kernel_mul_mm_f32_f32_l4_lm,0.047600,2.101400,0.464900,128x1x1,128x1x1,64x2x1x1
ffn_moe_probs-22,kernel_soft_max_4,0.035600,2.566800,0.003700,128x1x1,64x1x1,64x2x1x1
ffn_moe_argsort-22,kernel_argsort_f32_i32,0.026600,2.571000,0.012100,64x2x1,64x1x1,64x2x1x1
ffn_moe_weights-22,kernel_get_rows_f32,0.017600,2.583600,0.002800,6x2x1,1x1x1,1x6x2x1
ffn_moe_out-22,kernel_moe_combine_f32,0.100800,0.065200,0.004200,512x2x0,64x1x0,2048x2x1x1
ffn_gate-22,kernel_transpose_32_16,0.068800,0.070000,0.005200,512x2x0,1x16x0,2816x2x1x1
ffn_gate-22,kernel_gemm_noshuffle_q4_0_f32,0.059800,0.075700,0.340700,1x704x1,1x128x1,2816x2x1x1
ffn_up-22,kernel_transpose_32_16,0.047800,0.417000,0.004700,512x2x0,1x16x0,2816x2x1x1
ffn_up-22,kernel_gemm_noshuffle_q4_0_f32,0.041800,0.422200,0.332700,1x704x1,1x128x1,2816x2x1x1
ffn_swiglu-22,kernel_swiglu,0.031800,0.755400,0.004400,1024x1x1,512x1x1,2816x2x1x1
ffn_shexp-22,kernel_transpose_32_16,0.022800,0.760300,0.006300,704x2x0,1x16x0,2048x2x1x1
ffn_shexp-22,kernel_gemm_noshuffle_q4_0_f32,0.141600,0.646700,0.471200,1x512x1,1x128x1,2048x2x1x1
ffn_out-22,kernel_add,0.092600,1.118500,0.013100,128x1x1,64x1x1,2048x2x1x1
l_out-22,kernel_add,0.080600,1.132100,0.013300,128x1x1,64x1x1,2048x2x1x1
attn_norm-23,kernel_rms_norm_mul,0.069600,1.145900,0.005500,2048x1x1,1024x1x1,2048x2x1x1
q-23,kernel_transpose_32_16,0.055600,1.152000,0.004700,512x2x0,1x16x0,3072x2x1x1
q-23,kernel_gemm_noshuffle_q4_0_f32,0.048600,1.157200,0.335600,1x768x1,1x128x1,3072x2x1x1
q_pe-23,kernel_rope_norm_f32,0.033600,1.493400,0.003100,1024x2x1,64x1x1,64x16x2x1
Qcur-23,kernel_concat_f32,0.021600,1.497000,0.003100,1024x2x1,64x1x1,192x16x2x1
kv_cmpr_pe-23,kernel_transpose_32_16,0.112200,1.404400,0.005300,512x2x0,1x16x0,576x2x1x1
kv_cmpr_pe-23,kernel_gemm_noshuffle_q4_0_f32,0.085200,1.410300,0.324100,1x144x1,1x128x1,576x2x1x1
kv_cmpr-23,kernel_rms_norm_mul,0.073200,1.735000,0.003700,1024x1x1,512x1x1,512x2x1x1
kv-23,kernel_transpose_32_16,0.062200,1.739300,0.002700,128x2x0,1x16x0,4096x2x1x1
kv-23,kernel_gemm_noshuffle_q4_0_f32,0.057200,1.742600,0.087500,1x1024x1,1x128x1,4096x2x1x1
Vcur_cont-23,kernel_cpy_f32_f32,0.045200,1.830600,0.003200,1024x2x1,64x1x1,128x16x2x1
k_pe-23,kernel_rope_norm_f32,0.030200,1.834300,0.002400,64x2x1,64x1x1,64x1x2x1
node_1466,kernel_repeat_f32,0.021200,1.837200,0.002700,1024x2x1,64x1x1,64x16x2x1
Kcur-23,kernel_concat_f32,0.152200,1.702700,0.003000,1024x2x1,64x1x1,192x16x2x1
cache_k_l23 (view),kernel_set_rows_f16_i64,0.124200,1.706300,0.004100,2048x1x1,1024x1x1,3072x4096x1x1
cache_v_l23 (view),kernel_set_rows_f16_i64,0.115200,1.710900,0.003300,2048x1x1,1024x1x1,2048x4096x1x1
node_1478,flash_attn_blk_f16,0.075200,1.714700,0.005300,16x1x1,0x0x0,128x16x2x1
node_1478,flash_attn_f32_f16,0.054200,1.720500,0.112100,16x16x0,16x1x0,128x16x2x1
node_1480,kernel_transpose_32_16,0.042200,1.833100,0.004800,512x2x0,1x16x0,2048x2x1x1
node_1480,kernel_gemm_noshuffle_q4_0_f32,0.035200,1.838500,0.333600,1x512x1,1x128x1,2048x2x1x1
ffn_inp-23,kernel_add,0.022200,2.172700,0.013500,128x1x1,64x1x1,2048x2x1x1
ffn_norm-23,kernel_rms_norm_mul,0.065800,2.135400,0.005700,2048x1x1,1024x1x1,2048x2x1x1
ffn_moe_logits-23,kernel_mul_mm_f32_f32_l4_lm,0.042800,2.141600,0.474800,128x1x1,128x1x1,64x2x1x1
ffn_moe_probs-23,kernel_soft_max_4,0.030800,2.616900,0.003800,128x1x1,64x1x1,64x2x1x1
ffn_moe_argsort-23,kernel_argsort_f32_i32,0.022800,2.621300,0.012000,64x2x1,64x1x1,64x2x1x1
ffn_moe_weights-23,kernel_get_rows_f32,0.012800,2.633900,0.002800,6x2x1,1x1x1,1x6x2x1
ffn_moe_out-23,kernel_moe_combine_f32,0.112000,0.066500,0.004200,512x2x0,64x1x0,2048x2x1x1
ffn_gate-23,kernel_transpose_32_16,0.079000,0.071200,0.005300,512x2x0,1x16x0,2816x2x1x1
ffn_gate-23,kernel_gemm_noshuffle_q4_0_f32,0.069000,0.077000,0.337700,1x704x1,1x128x1,2816x2x1x1
ffn_up-23,kernel_transpose_32_16,0.057000,0.415300,0.004800,512x2x0,1x16x0,2816x2x1x1
ffn_up-23,kernel_gemm_noshuffle_q4_0_f32,0.052000,0.420600,0.333000,1x704x1,1x128x1,2816x2x1x1
ffn_swiglu-23,kernel_swiglu,0.040000,0.754200,0.004300,1024x1x1,512x1x1,2816x2x1x1
ffn_shexp-23,kernel_transpose_32_16,0.027000,0.759100,0.006100,704x2x0,1x16x0,2048x2x1x1
ffn_shexp-23,kernel_gemm_noshuffle_q4_0_f32,0.153600,0.638400,0.459500,1x512x1,1x128x1,2048x2x1x1
ffn_out-23,kernel_add,0.094600,1.098400,0.013500,128x1x1,64x1x1,2048x2x1x1
l_out-23,kernel_add,0.082600,1.112400,0.013300,128x1x1,64x1x1,2048x2x1x1
attn_norm-24,kernel_rms_norm_mul,0.068600,1.126200,0.005500,2048x1x1,1024x1x1,2048x2x1x1
q-24,kernel_transpose_32_16,0.057600,1.132300,0.004900,512x2x0,1x16x0,3072x2x1x1
q-24,kernel_gemm_noshuffle_q4_0_f32,0.051600,1.137700,0.330500,1x768x1,1x128x1,3072x2x1x1
q_pe-24,kernel_rope_norm_f32,0.036600,1.468800,0.003000,1024x2x1,64x1x1,64x16x2x1
Qcur-24,kernel_concat_f32,0.025600,1.472300,0.003100,1024x2x1,64x1x1,192x16x2x1
kv_cmpr_pe-24,kernel_transpose_32_16,0.117800,1.375700,0.005400,512x2x0,1x16x0,576x2x1x1
kv_cmpr_pe-24,kernel_gemm_noshuffle_q4_0_f32,0.086800,1.381700,0.322500,1x144x1,1x128x1,576x2x1x1
kv_cmpr-24,kernel_rms_norm_mul,0.074800,1.704700,0.003900,1024x1x1,512x1x1,512x2x1x1
kv-24,kernel_transpose_32_16,0.067800,1.709100,0.002900,128x2x0,1x16x0,4096x2x1x1
kv-24,kernel_gemm_noshuffle_q4_0_f32,0.061800,1.712600,0.086000,1x1024x1,1x128x1,4096x2x1x1
Vcur_cont-24,kernel_cpy_f32_f32,0.048800,1.799200,0.003000,1024x2x1,64x1x1,128x16x2x1
k_pe-24,kernel_rope_norm_f32,0.034800,1.802700,0.002500,64x2x1,64x1x1,64x1x2x1
node_1530,kernel_repeat_f32,0.026800,1.805700,0.002600,1024x2x1,64x1x1,64x16x2x1
Kcur-24,kernel_concat_f32,0.164400,1.663400,0.002900,1024x2x1,64x1x1,192x16x2x1
cache_k_l24 (view),kernel_set_rows_f16_i64,0.131400,1.666800,0.004100,2048x1x1,1024x1x1,3072x4096x1x1
cache_v_l24 (view),kernel_set_rows_f16_i64,0.121400,1.671500,0.003100,2048x1x1,1024x1x1,2048x4096x1x1
node_1542,flash_attn_blk_f16,0.080400,1.675200,0.005200,16x1x1,0x0x0,128x16x2x1
node_1542,flash_attn_f32_f16,0.060400,1.681000,0.110600,16x16x0,16x1x0,128x16x2x1
node_1544,kernel_transpose_32_16,0.044400,1.792100,0.005000,512x2x0,1x16x0,2048x2x1x1
node_1544,kernel_gemm_noshuffle_q4_0_f32,0.039400,1.797700,0.338900,1x512x1,1x128x1,2048x2x1x1
ffn_inp-24,kernel_add,0.024400,2.137200,0.012800,128x1x1,64x1x1,2048x2x1x1
ffn_norm-24,kernel_rms_norm_mul,0.076000,2.092100,0.005800,2048x1x1,1024x1x1,2048x2x1x1
ffn_moe_logits-24,kernel_mul_mm_f32_f32_l4_lm,0.046000,2.098400,0.467500,128x1x1,128x1x1,64x2x1x1
ffn_moe_probs-24,kernel_soft_max_4,0.033000,2.566500,0.003700,128x1x1,64x1x1,64x2x1x1
ffn_moe_argsort-24,kernel_argsort_f32_i32,0.023000,2.570800,0.012200,64x2x1,64x1x1,64x2x1x1
ffn_moe_weights-24,kernel_get_rows_f32,0.014000,2.583500,0.002900,6x2x1,1x1x1,1x6x2x1
ffn_moe_out-24,kernel_moe_combine_f32,0.135200,0.062900,0.004300,512x2x0,64x1x0,2048x2x1x1
ffn_gate-24,kernel_transpose_32_16,0.101200,0.067800,0.005100,512x2x0,1x16x0,2816x2x1x1
ffn_gate-24,kernel_gemm_noshuffle_q4_0_f32,0.088200,0.073500,0.337000,1x704x1,1x128x1,2816x2x1x1
ffn_up-24,kernel_transpose_32_16,0.070200,0.411000,0.004900,512x2x0,1x16x0,2816x2x1x1
ffn_up-24,kernel_gemm_noshuffle_q4_0_f32,0.062200,0.416500,0.331700,1x704x1,1x128x1,2816x2x1x1
ffn_swiglu-24,kernel_swiglu,0.045200,0.748700,0.004200,1024x1x1,512x1x1,2816x2x1x1
ffn_shexp-24,kernel_transpose_32_16,0.029200,0.753400,0.006000,704x2x0,1x16x0,2048x2x1x1
ffn_shexp-24,kernel_gemm_noshuffle_q4_0_f32,0.337000,0.447300,0.463200,1x512x1,1x128x1,2048x2x1x1
ffn_out-24,kernel_add,0.276000,0.911000,0.013400,128x1x1,64x1x1,2048x2x1x1
l_out-24,kernel_add,0.257000,0.925000,0.013400,128x1x1,64x1x1,2048x2x1x1
attn_norm-25,kernel_rms_norm_mul,0.237000,0.938900,0.005500,2048x1x1,1024x1x1,2048x2x1x1
q-25,kernel_transpose_32_16,0.224000,0.944900,0.004800,512x2x0,1x16x0,3072x2x1x1
q-25,kernel_gemm_noshuffle_q4_0_f32,0.216000,0.950300,0.334200,1x768x1,1x128x1,3072x2x1x1
q_pe-25,kernel_rope_norm_f32,0.195000,1.285100,0.003200,1024x2x1,64x1x1,64x16x2x1
Qcur-25,kernel_concat_f32,0.176000,1.288800,0.003400,1024x2x1,64x1x1,192x16x2x1
kv_cmpr_pe-25,kernel_transpose_32_16,0.149600,1.161600,0.005300,512x2x0,1x16x0,576x2x1x1
kv_cmpr_pe-25,kernel_gemm_noshuffle_q4_0_f32,0.118600,1.167400,0.322700,1x144x1,1x128x1,576x2x1x1
kv_cmpr-25,kernel_rms_norm_mul,0.101600,1.490700,0.003800,1024x1x1,512x1x1,512x2x1x1
kv-25,kernel_transpose_32_16,0.086600,1.495000,0.002700,128x2x0,1x16x0,4096x2x1x1
kv-25,kernel_gemm_noshuffle_q4_0_f32,0.079600,1.498300,0.087400,1x1024x1,1x128x1,4096x2x1x1
Vcur_cont-25,kernel_cpy_f32_f32,0.062600,1.586300,0.003100,1024x2x1,64x1x1,128x16x2x1
k_pe-25,kernel_rope_norm_f32,0.043600,1.590000,0.002500,64x2x1,64x1x1,64x1x2x1
node_1594,kernel_repeat_f32,0.029600,1.593000,0.002700,1024x2x1,64x1x1,64x16x2x1
Kcur-25,kernel_concat_f32,0.208600,1.405200,0.002900,1024x2x1,64x1x1,192x16x2x1
cache_k_l25 (view),kernel_set_rows_f16_i64,0.169600,1.408600,0.004300,2048x1x1,1024x1x1,3072x4096x1x1
cache_v_l25 (view),kernel_set_rows_f16_i64,0.156600,1.413400,0.003200,2048x1x1,1024x1x1,2048x4096x1x1
node_1606,flash_attn_blk_f16,0.100600,1.417100,0.005200,16x1x1,0x0x0,128x16x2x1
node_1606,flash_attn_f32_f16,0.071600,1.422900,0.110500,16x16x0,16x1x0,128x16x2x1
node_1608,kernel_transpose_32_16,0.054600,1.534000,0.004800,512x2x0,1x16x0,2048x2x1x1
node_1608,kernel_gemm_noshuffle_q4_0_f32,0.046600,1.539300,0.327800,1x512x1,1x128x1,2048x2x1x1
ffn_inp-25,kernel_add,0.027600,1.867700,0.013100,128x1x1,64x1x1,2048x2x1x1
ffn_norm-25,kernel_rms_norm_mul,0.155200,1.742700,0.005600,2048x1x1,1024x1x1,2048x2x1x1
ffn_moe_logits-25,kernel_mul_mm_f32_f32_l4_lm,0.085200,1.748800,0.474700,128x1x1,128x1x1,64x2x1x1
ffn_moe_probs-25,kernel_soft_max_4,0.060200,2.224000,0.003800,128x1x1,64x1x1,64x2x1x1
ffn_moe_argsort-25,kernel_argsort_f32_i32,0.044200,2.228300,0.012200,64x2x1,64x1x1,64x2x1x1
ffn_moe_weights-25,kernel_get_rows_f32,0.022200,2.241000,0.002800,6x2x1,1x1x1,1x6x2x1
ffn_moe_out-25,kernel_moe_combine_f32,0.126600,0.043500,0.004200,512x2x0,64x1x0,2048x2x1x1
ffn_gate-25,kernel_transpose_32_16,0.097600,0.048200,0.005200,512x2x0,1x16x0,2816x2x1x1
ffn_gate-25,kernel_gemm_noshuffle_q4_0_f32,0.085600,0.054000,0.333900,1x704x1,1x128x1,2816x2x1x1
ffn_up-25,kernel_transpose_32_16,0.068600,0.388400,0.004900,512x2x0,1x16x0,2816x2x1x1
ffn_up-25,kernel_gemm_noshuffle_q4_0_f32,0.060600,0.393800,0.331100,1x704x1,1x128x1,2816x2x1x1
ffn_swiglu-25,kernel_swiglu,0.046600,0.725400,0.004300,1024x1x1,512x1x1,2816x2x1x1
ffn_shexp-25,kernel_transpose_32_16,0.020600,0.730300,0.006000,704x2x0,1x16x0,2048x2x1x1
ffn_shexp-25,kernel_gemm_noshuffle_q4_0_f32,0.159800,0.594100,0.447600,1x512x1,1x128x1,2048x2x1x1
ffn_out-25,kernel_add,0.118800,1.042200,0.013400,128x1x1,64x1x1,2048x2x1x1
l_out-25,kernel_add,0.102800,1.056100,0.013300,128x1x1,64x1x1,2048x2x1x1
attn_norm-26,kernel_rms_norm_mul,0.083800,1.070000,0.005500,2048x1x1,1024x1x1,2048x2x1x1
q-26,kernel_transpose_32_16,0.070800,1.076000,0.004800,512x2x0,1x16x0,3072x2x1x1
q-26,kernel_gemm_noshuffle_q4_0_f32,0.063800,1.081400,0.327600,1x768x1,1x128x1,3072x2x1x1
q_pe-26,kernel_rope_norm_f32,0.042800,1.409500,0.003400,1024x2x1,64x1x1,64x16x2x1
Qcur-26,kernel_concat_f32,0.026800,1.413400,0.002900,1024x2x1,64x1x1,192x16x2x1
kv_cmpr_pe-26,kernel_transpose_32_16,0.146000,1.287000,0.005200,512x2x0,1x16x0,576x2x1x1
kv_cmpr_pe-26,kernel_gemm_noshuffle_q4_0_f32,0.116000,1.292800,0.322300,1x144x1,1x128x1,576x2x1x1
kv_cmpr-26,kernel_rms_norm_mul,0.097000,1.615600,0.003800,1024x1x1,512x1x1,512x2x1x1
kv-26,kernel_transpose_32_16,0.085000,1.620000,0.003000,128x2x0,1x16x0,4096x2x1x1
kv-26,kernel_gemm_noshuffle_q4_0_f32,0.076000,1.623600,0.085100,1x1024x1,1x128x1,4096x2x1x1
Vcur_cont-26,kernel_cpy_f32_f32,0.059000,1.709200,0.002700,1024x2x1,64x1x1,128x16x2x1
k_pe-26,kernel_rope_norm_f32,0.041000,1.712500,0.002500,64x2x1,64x1x1,64x1x2x1
node_1658,kernel_repeat_f32,0.028000,1.715500,0.002200,1024x2x1,64x1x1,64x16x2x1
Kcur-26,kernel_concat_f32,0.195400,1.538900,0.002900,1024x2x1,64x1x1,192x16x2x1
cache_k_l26 (view),kernel_set_rows_f16_i64,0.160400,1.542300,0.003900,2048x1x1,1024x1x1,3072x4096x1x1
cache_v_l26 (view),kernel_set_rows_f16_i64,0.148400,1.546700,0.003300,2048x1x1,1024x1x1,2048x4096x1x1
node_1670,flash_attn_blk_f16,0.094400,1.550600,0.005000,16x1x1,0x0x0,128x16x2x1
node_1670,flash_attn_f32_f16,0.065400,1.556200,0.111600,16x16x0,16x1x0,128x16x2x1
node_1672,kernel_transpose_32_16,0.046400,1.668300,0.005300,512x2x0,1x16x0,2048x2x1x1
node_1672,kernel_gemm_noshuffle_q4_0_f32,0.039400,1.674100,0.337500,1x512x1,1x128x1,2048x2x1x1
node_1673,kernel_get_rows_f32,0.022400,2.012100,0.004200,1024x1x1,1024x1x1,2048x1x1x1
node_1674,kernel_get_rows_f32,0.114000,1.917500,0.004500,1024x1x1,1024x1x1,2048x1x1x1
ffn_inp-26,kernel_add_row,0.088000,1.922600,0.002000,512x0x0,64x0x0,2048x1x1x1
ffn_norm-26,kernel_rms_norm_mul,0.072000,1.925200,0.005400,1024x1x1,1024x1x1,2048x1x1x1
ffn_moe_logits-26,kernel_mul_mat_f32_f32,0.057000,1.931100,0.010800,4096x1x1,64x1x1,64x1x1x1
ffn_moe_probs-26,kernel_soft_max_4,0.040000,1.942500,0.003200,64x1x1,64x1x1,64x1x1x1
ffn_moe_argsort-26,kernel_argsort_f32_i32,0.028000,1.946200,0.012100,64x1x1,64x1x1,64x1x1x1
ffn_moe_weights-26,kernel_get_rows_f32,0.015000,1.958800,0.002300,6x1x1,1x1x1,1x6x1x1
ffn_moe_out-26,kernel_moe_combine_f32,0.141800,0.057100,0.003800,512x1x0,64x1x0,2048x1x1x1
ffn_gate-26,kernel_gemv_noshuffle_q4_0_f32,0.110800,0.061400,0.092600,1408x4x1,64x4x1,2816x1x1x1
ffn_up-26,kernel_gemv_noshuffle_q4_0_f32,0.089800,0.154500,0.077100,1408x4x1,64x4x1,2816x1x1x1
ffn_swiglu-26,kernel_swiglu,0.075800,0.232100,0.003600,512x1x1,512x1x1,2816x1x1x1
ffn_shexp-26,kernel_gemv_noshuffle_q4_0_f32,0.058800,0.236300,0.056600,1024x4x1,64x4x1,2048x1x1x1
ffn_out-26,kernel_add_row,0.047800,0.293400,0.002100,512x0x0,64x0x0,2048x1x1x1
l_out-26,kernel_add_row,0.037800,0.296000,0.001900,512x0x0,64x0x0,2048x1x1x1
result_norm,kernel_rms_norm_mul,0.070000,0.250400,0.005800,1024x1x1,1024x1x1,2048x1x1x1
result_output,kernel_mul_mv_q6_K_f32_flat,0.023000,0.256700,3.492200,204800x2x1,64x2x1,102400x1x1x1
attn_norm-0,kernel_rms_norm_mul,0.269400,0.229700,0.008400,2048x1x1,1024x1x1,2048x2x1x1
q-0,kernel_transpose_32_16,0.219400,0.238600,0.005500,512x2x0,1x16x0,3072x2x1x1
q-0,kernel_gemm_noshuffle_q4_0_f32,0.199400,0.244600,0.322200,1x768x1,1x128x1,3072x2x1x1
q_pe-0,kernel_rope_norm_f32,0.159400,0.567300,0.003200,1024x2x1,64x1x1,64x16x2x1
Qcur-0,kernel_concat_f32,0.129400,0.571000,0.003300,1024x2x1,64x1x1,192x16x2x1
kv_cmpr_pe-0,kernel_transpose_32_16,0.097400,0.574800,0.004900,512x2x0,1x16x0,576x2x1x1
kv_cmpr_pe-0,kernel_gemm_noshuffle_q4_0_f32,0.083400,0.580200,0.316300,1x144x1,1x128x1,576x2x1x1
kv_cmpr-0,kernel_rms_norm_mul,0.041400,0.897100,0.003800,1024x1x1,512x1x1,512x2x1x1
kv-0,kernel_transpose_32_16,0.322600,0.605300,0.003300,128x2x0,1x16x0,4096x2x1x1
kv-0,kernel_gemm_noshuffle_q4_0_f32,0.275600,0.609100,0.083600,1x1024x1,1x128x1,4096x2x1x1
Vcur_cont-0,kernel_cpy_f32_f32,0.245600,0.693200,0.003400,1024x2x1,64x1x1,128x16x2x1
k_pe-0,kernel_rope_norm_f32,0.210600,0.697100,0.002500,64x2x1,64x1x1,64x1x2x1
node_18,kernel_repeat_f32,0.184600,0.700200,0.002500,1024x2x1,64x1x1,64x16x2x1
Kcur-0,kernel_concat_f32,0.156600,0.703300,0.003200,1024x2x1,64x1x1,192x16x2x1
cache_k_l0 (view),kernel_set_rows_f16_i64,0.128600,0.707000,0.004300,2048x1x1,1024x1x1,3072x4096x1x1
cache_v_l0 (view),kernel_set_rows_f16_i64,0.098600,0.711800,0.003500,2048x1x1,1024x1x1,2048x4096x1x1
node_30,flash_attn_blk_f16,0.287400,0.455200,0.005500,16x1x1,0x0x0,128x16x2x1
node_30,flash_attn_f32_f16,0.206400,0.461200,0.108200,16x16x0,16x1x0,128x16x2x1
node_32,kernel_transpose_32_16,0.174400,0.569900,0.005000,512x2x0,1x16x0,2048x2x1x1
node_32,kernel_gemm_noshuffle_q4_0_f32,0.157400,0.575400,0.333400,1x512x1,1x128x1,2048x2x1x1
ffn_inp-0,kernel_add,0.120400,0.909400,0.013100,128x1x1,64x1x1,2048x2x1x1
ffn_norm-0,kernel_rms_norm_mul,0.091400,0.923000,0.005400,2048x1x1,1024x1x1,2048x2x1x1
ffn_gate-0,kernel_transpose_32_16,0.069400,0.929000,0.005000,512x2x0,1x16x0,10944x2x1x1
ffn_gate-0,kernel_gemm_noshuffle_q4_0_f32,0.052400,0.934500,0.338000,1x2736x1,1x128x1,10944x2x1x1
ffn_up-0,kernel_transpose_32_16,0.225200,1.070600,0.005300,512x2x0,1x16x0,10944x2x1x1
